timestamp, angle
4.62882567, 0.0026179938779914945
4.640626565, 0.005235987755982989
4.651697318, 0.007853981633974483
4.659706672, 0.010471975511965978
4.667400622, 0.01308996938995747
4.674493966, 0.015707963267948967
4.68094465, 0.01832595714594046
4.686763005, 0.020943951023931956
4.692165624, 0.023561944901923447
4.698171422, 0.02617993877991494
4.703320431, 0.028797932657906436
4.708190277, 0.031415926535897934
4.713432175, 0.034033920413889425
4.718163207, 0.03665191429188092
4.722831832, 0.039269908169872414
4.727421365, 0.04188790204786391
4.731447495, 0.0445058959258554
4.735807049, 0.047123889803846894
4.740317287, 0.04974188368183839
4.744384954, 0.05235987755982988
4.748641064, 0.05497787143782139
4.752525789, 0.05759586531581287
4.756312829, 0.06021385919380436
4.760130499, 0.06283185307179587
4.764019131, 0.06544984694978735
4.767706228, 0.06806784082777885
4.771439861, 0.07068583470577035
4.775126291, 0.07330382858376185
4.778794499, 0.07592182246175333
4.782185302, 0.07853981633974483
4.785818492, 0.08115781021773633
4.789382238, 0.08377580409572782
4.793066724, 0.08639379797371931
4.796132104, 0.0890117918517108
4.799445259, 0.0916297857297023
4.802963154, 0.09424777960769379
4.806485993, 0.09686577348568529
4.809488096, 0.09948376736367678
4.812500198, 0.10210176124166828
4.815956019, 0.10471975511965977
4.819111862, 0.10733774899765126
4.822612979, 0.10995574287564278
4.825755432, 0.11257373675363426
4.828859719, 0.11519173063162574
4.831703083, 0.11780972450961724
4.835541067, 0.12042771838760873
4.838470374, 0.12304571226560024
4.841585309, 0.12566370614359174
4.844510543, 0.1282817000215832
4.847842124, 0.1308996938995747
4.851046781, 0.13351768777756623
4.854089013, 0.1361356816555577
4.856831396, 0.1387536755335492
4.860045052, 0.1413716694115407
4.863340671, 0.14398966328953217
4.866534254, 0.1466076571675237
4.869339803, 0.14922565104551516
4.872550256, 0.15184364492350666
4.875443415, 0.15446163880149816
4.878344185, 0.15707963267948966
4.881162253, 0.15969762655748115
4.884578111, 0.16231562043547265
4.887606603, 0.16493361431346412
4.89052454, 0.16755160819145565
4.89352842, 0.17016960206944715
4.896831132, 0.17278759594743862
4.899957567, 0.1754055898254301
4.903129483, 0.1780235837034216
4.905939773, 0.1806415775814131
4.909201725, 0.1832595714594046
4.912342604, 0.18587756533739608
4.915475799, 0.18849555921538758
4.91847605, 0.1911135530933791
4.921815224, 0.19373154697137057
4.924932233, 0.19634954084936207
4.928023872, 0.19896753472735357
4.931101141, 0.20158552860534504
4.934391315, 0.20420352248333656
4.937561824, 0.20682151636132803
4.940580445, 0.20943951023931953
4.943642344, 0.21205750411731106
4.946907018, 0.21467549799530253
4.950056546, 0.21729349187329403
4.953103037, 0.21991148575128555
4.956034659, 0.222529479629277
4.959248149, 0.22514747350726852
4.962480953, 0.22776546738526
4.965402631, 0.2303834612632515
4.968392253, 0.233001455141243
4.971519299, 0.23561944901923448
4.974808121, 0.23823744289722598
4.977630355, 0.24085543677521745
4.980557626, 0.24347343065320898
4.983565969, 0.24609142453120048
4.98680144, 0.24870941840919195
4.989533657, 0.25132741228718347
4.992393316, 0.2539454061651749
4.995449196, 0.2565634000431664
4.998526058, 0.25918139392115797
5.001208182, 0.2617993877991494
5.00415973, 0.2644173816771409
5.007279961, 0.26703537555513246
5.009887308, 0.2696533694331239
5.012950133, 0.2722713633111154
5.015744238, 0.2748893571891069
5.018641878, 0.2775073510670984
5.021488316, 0.2801253449450899
5.024287643, 0.2827433388230814
5.027141543, 0.2853613327010729
5.029919574, 0.28797932657906433
5.032803104, 0.2905973204570559
5.035592635, 0.2932153143350474
5.038324277, 0.2958333082130388
5.041084512, 0.2984513020910303
5.044148855, 0.3010692959690219
5.046784461, 0.3036872898470133
5.049671917, 0.3063052837250048
5.052471318, 0.3089232776029963
5.055628549, 0.3115412714809878
5.058229896, 0.3141592653589793
5.06094502, 0.3167772592369708
5.06397303, 0.3193952531149623
5.06705815, 0.32201324699295375
5.069610257, 0.3246312408709453
5.072507102, 0.3272492347489368
5.07549676, 0.32986722862692824
5.078571733, 0.3324852225049198
5.081253153, 0.3351032163829113
5.083958129, 0.33772121026090274
5.087028824, 0.3403392041388943
5.090062538, 0.34295719801688573
5.092806939, 0.34557519189487723
5.095690339, 0.34819318577286873
5.098682961, 0.3508111796508602
5.101797766, 0.3534291735288517
5.104510594, 0.3560471674068432
5.107530086, 0.3586651612848347
5.110506096, 0.3612831551628262
5.113420478, 0.3639011490408177
5.116416951, 0.3665191429188092
5.119287592, 0.36913713679680066
5.122421249, 0.37175513067479216
5.125445556, 0.3743731245527837
5.128196716, 0.37699111843077515
5.131134134, 0.37960911230876665
5.134206755, 0.3822271061867582
5.137389356, 0.38484510006474965
5.140297571, 0.38746309394274114
5.143146713, 0.39008108782073264
5.146408832, 0.39269908169872414
5.149496841, 0.3953170755767156
5.152409037, 0.39793506945470714
5.155170179, 0.40055306333269863
5.158446021, 0.4031710572106901
5.161654992, 0.40578905108868163
5.164646224, 0.4084070449666731
5.167662753, 0.41102503884466457
5.171137093, 0.41364303272265607
5.174334379, 0.4162610266006476
5.177172909, 0.41887902047863906
5.180252789, 0.42149701435663056
5.183510556, 0.4241150082346221
5.186848193, 0.42673300211261356
5.189883092, 0.42935099599060506
5.193067323, 0.4319689898685966
5.196408997, 0.43458698374658805
5.200104205, 0.43720497762457955
5.20306803, 0.4398229715025711
5.206357093, 0.44244096538056255
5.210034153, 0.445058959258554
5.213515881, 0.4476769531365455
5.216959036, 0.45029494701453704
5.220419283, 0.4529129408925285
5.224008121, 0.45553093477052
5.227887864, 0.45814892864851153
5.231360815, 0.460766922526503
5.234781969, 0.4633849164044945
5.238757063, 0.466002910282486
5.242629918, 0.46862090416047747
5.246238126, 0.47123889803846897
5.250023704, 0.4738568919164605
5.254206315, 0.47647488579445196
5.258537572, 0.47909287967244346
5.26224165, 0.4817108735504349
5.266150875, 0.48432886742842646
5.270609391, 0.48694686130641796
5.27487926, 0.4895648551844094
5.279103426, 0.49218284906240095
5.283149519, 0.4948008429403924
5.287998791, 0.4974188368183839
5.29239677, 0.5000368306963754
5.297072377, 0.5026548245743669
5.301857853, 0.5052728184523584
5.306492959, 0.5078908123303498
5.311454434, 0.5105088062083414
5.316528833, 0.5131268000863328
5.321456733, 0.5157447939643244
