time, angle
15.782, 0.6544984694978736
15.792, 0.7120943348136864
15.802, 0.7801621756414653
15.812, 0.8377580409572781
15.822, 0.895353906273091
15.832, 0.947713783832921
15.842, 1.0000736613927508
15.852, 1.0471975511965976
15.862, 1.0943214410004445
15.872, 1.1309733552923256
15.882, 1.1728612573401895
15.892, 1.2042771838760875
15.902, 1.2356931104119853
15.912, 1.2671090369478832
15.922, 1.288052987971815
15.932, 1.3089969389957472
15.942, 1.324704902263696
15.952, 1.335176877775662
15.962, 1.345648853287628
15.972, 1.350884841043611
15.982, 1.350884841043611
15.992, 1.350884841043611
16.002, 1.350884841043611
16.012, 1.3404128655316452
16.022, 1.3299408900196792
16.032, 1.3089969389957472
16.043, 1.288052987971815
16.053, 1.2671090369478832
16.063, 1.2356931104119853
16.073, 1.2042771838760875
16.083, 1.1676252695842064
16.093, 1.1362093430483087
16.103, 1.0943214410004445
16.113, 1.0471975511965976
16.123, 0.9948376736367678
16.133, 0.947713783832921
16.143, 0.895353906273091
16.153, 0.8377580409572781
16.163, 0.7749261878854823
16.173, 0.7173303225696694
16.183, 0.6492624817418906
16.193, 0.5811946409141118
16.203, 0.5078908123303498
16.214, 0.4398229715025711
16.224, 0.3612831551628262
16.234, 0.28797932657906433
16.244, 0.20943951023931953
16.254, 0.1361356816555577
16.264, 0.06283185307179587
16.274, -0.015707963267948967
16.284, -0.0890117918517108
16.294, -0.16755160819145565
16.304, -0.23561944901923448
16.314, -0.3141592653589793
16.324, -0.38746309394274114
16.334, -0.460766922526503
16.344, -0.5235987755982988
16.354, -0.5916666164260777
16.364, -0.6597344572538565
16.374, -0.7225663103256524
16.384, -0.7801621756414653
16.394, -0.8377580409572781
16.404, -0.895353906273091
16.414, -0.947713783832921
16.424, -1.0000736613927508
16.434, -1.0419615634406147
16.444, -1.0838494654884785
16.454, -1.1257373675363425
16.464, -1.1623892818282235
16.474, -1.1938052083641213
16.484, -1.2252211349000193
16.494, -1.2514010736799341
16.504, -1.2723450247038663
16.514, -1.288052987971815
16.524, -1.303760951239764
16.534, -1.319468914507713
16.544, -1.324704902263696
16.555, -1.3299408900196792
16.565, -1.3299408900196792
16.575, -1.3299408900196792
16.585, -1.324704902263696
16.595, -1.31423292675173
16.605, -1.303760951239764
16.615, -1.2828170002158321
16.625, -1.2618730491919004
16.635, -1.2356931104119853
16.645, -1.2095131716320704
16.655, -1.1780972450961724
16.665, -1.1414453308042916
16.675, -1.1047934165124107
16.685, -1.0629055144645467
16.695, -1.0210176124166828
16.705, -0.9686577348568529
16.715, -0.9162978572970231
16.726, -0.8639379797371932
16.736, -0.8063421144213802
16.746, -0.7435102613495843
16.756, -0.6806784082777886
16.766, -0.6126105674500096
16.776, -0.5550147021341968
16.786, -0.4817108735504349
16.796, -0.4084070449666731
16.806, -0.3351032163829113
16.816, -0.26703537555513246
16.826, -0.19373154697137057
16.836, -0.11519173063162574
16.846, -0.04188790204786391
16.856, 0.031415926535897934
16.866, 0.10471975511965977
16.876, 0.1832595714594046
16.886, 0.2617993877991494
16.896, 0.32986722862692824
16.906, 0.4031710572106901
16.916, 0.47647488579445196
16.926, 0.5445427266222308
16.936, 0.6126105674500096
16.946, 0.6754424205218055
16.956, 0.7382742735936013
16.966, 0.8011061266653973
16.976, 0.8587019919812101
16.986, 0.91106186954104
16.996, 0.9634217471008698
17.006, 1.0105456369047168
17.016, 1.0576695267085636
17.026, 1.0943214410004445
17.036, 1.1362093430483087
17.046, 1.1728612573401895
17.056, 1.2042771838760875
17.067, 1.2356931104119853
17.077, 1.2566370614359172
17.087, 1.2775810124598492
17.097, 1.2985249634837812
17.107, 1.3089969389957472
17.117, 1.319468914507713
17.127, 1.324704902263696
17.137, 1.3299408900196792
17.147, 1.3299408900196792
17.157, 1.3299408900196792
17.167, 1.319468914507713
17.177, 1.3089969389957472
17.187, 1.293288975727798
17.197, 1.2723450247038663
17.207, 1.2514010736799341
17.217, 1.2252211349000193
17.227, 1.1938052083641213
17.238, 1.1571532940722404
17.248, 1.1205013797803596
17.258, 1.0786134777324956
17.268, 1.0367255756846319
17.278, 0.9896016858807848
17.288, 0.9424777960769379
17.298, 0.8848819307611251
17.308, 0.8325220532012952
17.318, 0.7696902001294993
17.328, 0.7120943348136864
17.338, 0.6492624817418906
17.348, 0.5811946409141118
17.358, 0.5131268000863328
17.368, 0.445058959258554
17.378, 0.37175513067479216
17.388, 0.2984513020910303
17.398, 0.22514747350726852
17.408, 0.15707963267948966
17.418, 0.07853981633974483
17.428, 0.005235987755982989
17.438, -0.07330382858376185
17.448, -0.15184364492350666
17.458, -0.21991148575128555
17.468, -0.2932153143350474
17.478, -0.3665191429188092
17.488, -0.4398229715025711
17.498, -0.5026548245743669
17.508, -0.5707226654021458
17.518, -0.6387905062299246
17.528, -0.7016223593017205
17.538, -0.7539822368615503
17.548, -0.8115781021773633
17.558, -0.8691739674931761
17.568, -0.921533845053006
17.579, -0.9738937226128359
17.589, -1.0210176124166828
17.599, -1.0629055144645467
17.609, -1.1047934165124107
17.619, -1.1414453308042916
17.629, -1.1728612573401895
17.639, -1.1990411961201044
17.649, -1.2252211349000193
17.659, -1.2514010736799341
17.669, -1.2671090369478832
17.679, -1.2828170002158321
17.689, -1.293288975727798
17.699, -1.303760951239764
17.709, -1.3089969389957472
17.719, -1.3089969389957472
17.729, -1.3089969389957472
17.739, -1.303760951239764
17.75, -1.293288975727798
17.76, -1.2775810124598492
17.77, -1.2618730491919004
17.78, -1.2409290981679684
17.79, -1.2147491593880533
17.8, -1.1885692206081384
17.81, -1.1571532940722404
17.82, -1.1205013797803596
17.83, -1.0786134777324956
17.84, -1.0419615634406147
17.85, -1.0000736613927508
17.86, -0.947713783832921
17.87, -0.895353906273091
17.88, -0.8482300164692442
17.89, -0.7906341511534312
17.9, -0.7330382858376184
17.91, -0.6702064327658226
17.92, -0.6073745796940266
17.93, -0.5445427266222308
17.94, -0.47123889803846897
17.95, -0.4031710572106901
17.96, -0.32986722862692824
17.97, -0.2617993877991494
17.98, -0.18849555921538758
17.99, -0.11519173063162574
18.0, -0.03665191429188092
18.01, 0.031415926535897934
18.02, 0.10471975511965977
18.03, 0.1832595714594046
18.04, 0.2565634000431664
18.05, 0.3246312408709453
18.06, 0.39793506945470714
18.07, 0.47123889803846897
18.08, 0.5393067388662478
18.091, 0.6073745796940266
18.101, 0.6702064327658226
18.111, 0.7330382858376184
18.121, 0.7958701389094143
18.131, 0.8534660042252271
18.141, 0.9005898940290741
18.151, 0.9529497715889039
18.161, 1.0000736613927508
18.171, 1.0471975511965976
18.181, 1.0838494654884785
18.191, 1.1257373675363425
18.201, 1.1571532940722404
18.211, 1.1885692206081384
18.221, 1.2147491593880533
18.231, 1.2409290981679684
18.241, 1.2618730491919004
18.251, 1.2775810124598492
18.262, 1.288052987971815
18.272, 1.2985249634837812
18.282, 1.303760951239764
18.292, 1.3089969389957472
18.302, 1.3089969389957472
18.312, 1.303760951239764
18.322, 1.293288975727798
18.332, 1.2828170002158321
18.342, 1.2671090369478832
18.352, 1.2461650859239513
18.362, 1.2252211349000193
18.372, 1.1938052083641213
18.382, 1.1623892818282235
18.392, 1.1309733552923256
18.402, 1.0943214410004445
18.412, 1.0524335389525807
18.422, 1.0105456369047168
18.432, 0.9634217471008698
18.442, 0.9162978572970231
18.452, 0.8587019919812101
18.462, 0.8011061266653973
18.472, 0.7435102613495843
18.482, 0.6859143960337715
18.492, 0.6230825429619756
18.502, 0.5550147021341968
18.512, 0.48694686130641796
18.522, 0.4241150082346221
18.532, 0.3508111796508602
18.542, 0.2775073510670984
18.552, 0.20420352248333656
18.562, 0.1361356816555577
18.572, 0.05759586531581287
18.582, -0.015707963267948967
18.592, -0.09424777960769379
18.603, -0.16755160819145565
18.613, -0.24085543677521745
18.623, -0.3141592653589793
18.633, -0.38746309394274114
18.643, -0.45553093477052
18.653, -0.5183627878423159
18.663, -0.5864306286700948
18.673, -0.6492624817418906
18.683, -0.7120943348136864
18.693, -0.7644542123735164
18.703, -0.8220500776893291
