time, angle
43.744, 0.705113018
43.76, 0.659734457
43.777, 0.614355897
43.794, 0.567232007
43.81, 0.516617459
43.827, 0.459021593
43.844, 0.404916386
43.86, 0.345575192
43.877, 0.289724656
43.894, 0.230383461
43.911, 0.174532925
43.927, 0.115191731
43.944, 0.057595865
43.961, 0
43.977, -0.059341195
43.994, -0.118682389
44.011, -0.178023584
44.027, -0.237364778
44.044, -0.296705973
44.061, -0.356047167
44.077, -0.411897703
44.094, -0.46774824
44.111, -0.521853446
44.127, -0.574213324
44.144, -0.623082543
44.161, -0.668461104
44.177, -0.710349006
44.194, -0.74700092
44.211, -0.780162176
44.228, -0.804596785
44.244, -0.827286065
44.261, -0.841248699
44.278, -0.849975346
44.294, -0.851720675
44.311, -0.848230016
44.328, -0.837758041
44.344, -0.822050078
44.361, -0.799360797
44.378, -0.771435529
44.394, -0.740019603
44.411, -0.703367689
44.428, -0.661479787
44.444, -0.612610567
44.461, -0.56025069
44.478, -0.507890812
44.494, -0.453785606
44.511, -0.397935069
44.528, -0.340339204
44.544, -0.282743339
44.561, -0.223402144
44.578, -0.167551608
44.595, -0.106465084
44.611, -0.050614548
44.628, 0.008726646
44.645, 0.061086524
44.661, 0.11693706
44.678, 0.172787596
44.695, 0.232128791
44.711, 0.291469985
44.728, 0.347320521
44.745, 0.401425728
44.761, 0.455530935
44.778, 0.507890812
44.795, 0.556760031
44.811, 0.602138592
44.828, 0.645771823
44.845, 0.684169067
44.861, 0.717330323
44.878, 0.748746249
44.895, 0.773180859
44.912, 0.79237948
44.928, 0.804596785
44.945, 0.813323431
44.962, 0.815068761
44.978, 0.809832773
44.995, 0.801106127
45.012, 0.785398163
45.028, 0.764454212
45.045, 0.736528944
45.062, 0.705113018
45.078, 0.668461104
45.095, 0.63006386
45.112, 0.586430629
45.128, 0.541052068
45.145, 0.500909495
45.162, 0.452040276
45.178, 0.399680399
45.195, 0.343829863
45.212, 0.287979327
45.229, 0.230383461
45.245, 0.174532925
45.262, 0.11693706
45.279, 0.059341195
45.295, 0
45.312, -0.057595865
45.329, -0.115191731
45.345, -0.172787596
45.362, -0.230383461
45.379, -0.286233997
45.395, -0.343829863
45.412, -0.401425728
45.429, -0.457276264
45.445, -0.509636142
45.462, -0.561996019
45.479, -0.610865238
45.495, -0.65275314
45.512, -0.694641042
45.529, -0.729547627
45.546, -0.762708883
45.562, -0.788888822
45.579, -0.808087444
45.596, -0.822050078
45.612, -0.829031395
45.629, -0.832522053
45.646, -0.829031395
45.662, -0.818559419
45.679, -0.801106127
45.696, -0.778416846
45.712, -0.748746249
45.729, -0.717330323
45.746, -0.67718775
45.762, -0.633554518
45.779, -0.588175958
45.796, -0.539306739
45.812, -0.488692191
45.829, -0.436332313
45.846, -0.382227106
45.862, -0.324631241
45.879, -0.270526034
45.896, -0.212930169
45.913, -0.157079633
45.929, -0.099483767
45.946, -0.041887902
45.963, 0.013962634
45.979, 0.071558499
45.996, 0.125663706
46.013, 0.176278254
46.029, 0.232128791
46.046, 0.286233997
46.063, 0.340339204
46.079, 0.394444411
46.096, 0.446804289
46.113, 0.497418837
46.129, 0.544542727
46.146, 0.591666616
46.163, 0.633554518
46.179, 0.670206433
46.196, 0.703367689
46.213, 0.733038286
46.23, 0.755727566
46.246, 0.774926188
46.263, 0.788888822
46.28, 0.795870139
46.296, 0.797615468
46.313, 0.79237948
46.33, 0.781907505
46.346, 0.766199542
46.363, 0.745255591
46.38, 0.717330323
46.396, 0.684169067
46.413, 0.647517152
46.43, 0.60737458
46.446, 0.563741348
46.463, 0.516617459
46.48, 0.469493569
46.496, 0.41887902
46.513, 0.370009801
46.53, 0.319395253
46.547, 0.268780705
46.563, 0.214675498
46.58, 0.160570291
46.597, 0.160570291
46.613, 0.029670597
46.63, -0.026179939
46.647, -0.080285146
46.663, -0.136135682
46.68, -0.191986218
46.697, -0.249582083
46.713, -0.30368729
46.73, -0.356047167
46.747, -0.411897703
46.763, -0.46600291
46.78, -0.516617459
46.797, -0.567232007
46.813, -0.612610567
46.83, -0.656243799
46.847, -0.692895713
46.863, -0.72431164
46.88, -0.753982237
46.897, -0.776671517
46.914, -0.79412481
46.93, -0.804596785
46.947, -0.813323431
46.964, -0.811578102
46.98, -0.808087444
46.997, -0.795870139
47.014, -0.776671517
47.03, -0.753982237
47.047, -0.727802298
47.064, -0.692895713
47.08, -0.656243799
47.097, -0.614355897
47.114, -0.568977336
47.13, -0.516617459
47.147, -0.464257581
47.164, -0.410152374
47.18, -0.356047167
47.197, -0.30368729
47.214, -0.249582083
47.231, -0.193731547
47.247, -0.137881011
47.264, -0.083775804
47.281, -0.026179939
47.297, 0.027925268
47.314, 0.082030475
47.331, 0.13962634
47.347, 0.191986218
47.364, 0.247836754
47.381, 0.301941961
47.397, 0.352556509
47.414, 0.403171057
47.431, 0.452040276
47.447, 0.499164166
47.464, 0.544542727
47.481, 0.586430629
47.497, 0.624827872
47.514, 0.661479787
47.531, 0.692895713
47.547, 0.720820981
47.564, 0.743510261
47.581, 0.759218225
47.598, 0.771435529
47.614, 0.776671517
47.631, 0.776671517
47.648, 0.7696902
47.664, 0.757472895
47.681, 0.738274274
47.698, 0.713839664
47.714, 0.689405055
47.731, 0.657989128
47.748, 0.619591884
47.764, 0.581194641
47.781, 0.53581608
47.798, 0.49043752
47.814, 0.441568301
47.831, 0.392699082
47.848, 0.340339204
47.864, 0.284488668
47.881, 0.226892803
47.898, 0.181514242
47.915, 0.129154365
47.931, 0.075049158
47.948, 0.020943951
47.965, -0.034906585
47.981, -0.090757121
47.998, -0.146607657
48.015, -0.202458193
48.031, -0.260054059
48.048, -0.314159265
48.065, -0.366519143
48.081, -0.42062435
48.098, -0.471238898
48.115, -0.518362788
48.131, -0.565486678
48.148, -0.60737458
48.165, -0.645771823
48.181, -0.682423738
48.198, -0.712094335
48.215, -0.738274274
48.232, -0.760963554
48.248, -0.774926188
48.265, -0.785398163
48.282, -0.790634151
48.298, -0.788888822
48.315, -0.781907505
48.332, -0.767944871
48.348, -0.748746249
48.365, -0.72431164
48.382, -0.694641042
48.398, -0.666715774
48.415, -0.624827872
48.432, -0.581194641
48.448, -0.534070751
48.465, -0.485201532
48.482, -0.434586984
48.498, -0.382227106
48.515, -0.328121899
48.532, -0.275762022
48.549, -0.219911486
48.565, -0.165806279
48.582, -0.109955743
48.599, -0.059341195
48.615, -0.005235988
48.632, 0.04712389
48.649, 0.101229097
48.665, 0.157079633
48.682, 0.212930169
48.699, 0.267035376
48.715, 0.319395253
48.732, 0.371755131
48.749, 0.422369679
48.765, 0.46774824
48.782, 0.5131268
48.799, 0.558505361
48.815, 0.596902604
48.832, 0.631809189
48.849, 0.663225116
48.865, 0.691150384
48.882, 0.713839664
48.899, 0.733038286
48.916, 0.745255591
48.932, 0.752236908
48.949, 0.753982237
48.966, 0.750491578
48.982, 0.741764932
48.999, 0.726056969
49.016, 0.706858347
49.032, 0.682423738
49.049, 0.65275314
49.066, 0.619591884
49.082, 0.58293997
49.099, 0.542797397
49.116, 0.499164166
49.132, 0.462512252
49.149, 0.415388362
49.166, 0.364773814
49.182, 0.314159265
49.199, 0.260054059
49.216, 0.205948852
49.233, 0.151843645
49.249, 0.097738438
49.266, 0.043633231
49.283, -0.010471976
49.299, -0.068067841
49.316, -0.120427718
49.333, -0.174532925
49.349, -0.228638132
49.366, -0.282743339
49.383, -0.338593875
49.399, -0.389208423
49.416, -0.439822972
49.433, -0.488692191
49.449, -0.53756141
49.466, -0.581194641
49.483, -0.621337214
49.499, -0.657989128
49.516, -0.687659725
49.533, -0.715584993
49.55, -0.738274274
49.566, -0.759218225
49.583, -0.7696902
49.6, -0.776671517
49.616, -0.773180859
49.633, -0.766199542
49.65, -0.755727566
49.666, -0.738274274
49.683, -0.720820981
49.7, -0.706858347
49.716, -0.661479787
49.733, -0.623082543
49.75, -0.598647933
49.766, -0.53756141
49.783, -0.492182849
49.8, -0.439822972
49.816, -0.394444411
49.833, -0.342084533
49.85, -0.289724656
49.866, -0.235619449
49.883, -0.183259571
49.9, -0.129154365
49.917, -0.075049158
49.933, -0.020943951
49.95, 0.033161256
49.967, 0.083775804
49.983, 0.134390352
50, 0.18675023
50.017, 0.240855437
50.033, 0.291469985
50.05, 0.342084533
50.067, 0.392699082
50.083, 0.441568301
50.1, 0.486946861
50.117, 0.530580093
50.133, 0.568977336
50.15, 0.60737458
50.167, 0.640535835
50.183, 0.668461104
50.2, 0.692895713
50.217, 0.712094335
50.234, 0.726056969
50.25, 0.736528944
50.267, 0.740019603
50.284, 0.736528944
50.3, 0.731292957
50.317, 0.717330323
50.334, 0.69987703
50.35, 0.67718775
50.367, 0.647517152
50.384, 0.616101226
50.4, 0.579449312
50.417, 0.539306739
50.434, 0.497418837
50.45, 0.453785606
50.467, 0.408407045
50.484, 0.361283155
50.5, 0.317649924
50.517, 0.267035376
50.534, 0.216420827
50.55, 0.16406095
50.567, 0.113446401
50.584, 0.057595865
50.601, 0.003490659
50.617, -0.050614548
50.634, -0.104719755
50.651, -0.158824962
50.667, -0.211184839
50.684, -0.263544717
50.701, -0.314159265
50.717, -0.366519143
50.734, -0.413643033
50.751, -0.460766923
50.767, -0.509636142
50.784, -0.553269373
50.801, -0.593411946
50.817, -0.63006386
50.834, -0.664970445
50.851, -0.692895713
50.867, -0.715584993
50.884, -0.733038286
50.901, -0.745255591
50.918, -0.752236908
50.934, -0.753982237
50.951, -0.752236908
50.968, -0.740019603
50.984, -0.726056969
51.001, -0.705113018
51.018, -0.680678408
51.034, -0.65275314
51.051, -0.617846555
51.068, -0.577703982
51.084, -0.530580093
51.101, -0.485201532
51.118, -0.441568301
51.134, -0.392699082
51.151, -0.342084533
51.168, -0.293215314
51.184, -0.240855437
51.201, -0.188495559
51.218, -0.134390352
51.235, -0.082030475
51.251, -0.029670597
51.268, 0.02443461
51.285, 0.076794487
51.301, 0.127409035
51.318, 0.178023584
51.335, 0.230383461
51.351, 0.28099801
51.368, 0.329867229
51.385, 0.375245789
51.401, 0.424115008
51.418, 0.424115008
51.435, 0.506145483
51.451, 0.544542727
51.468, 0.581194641
51.485, 0.616101226
51.501, 0.645771823
51.518, 0.670206433
51.535, 0.691150384
51.552, 0.706858347
51.568, 0.717330323
51.585, 0.720820981
51.602, 0.720820981
51.618, 0.712094335
51.635, 0.69987703
51.652, 0.682423738
51.668, 0.659734457
51.685, 0.633554518
51.702, 0.602138592
51.718, 0.565486678
51.735, 0.528834763
51.752, 0.488692191
51.768, 0.44331363
51.785, 0.39618974
51.802, 0.347320521
51.818, 0.296705973
51.835, 0.244346095
51.852, 0.191986218
51.868, 0.137881011
51.885, 0.085521133
51.902, 0.031415927
51.919, -0.02268928
51.935, -0.076794487
51.952, -0.132645023
51.969, -0.18675023
51.985, -0.239110108
52.002, -0.293215314
52.019, -0.343829863
52.035, -0.392699082
52.052, -0.441568301
52.069, -0.488692191
52.085, -0.532325422
52.102, -0.574213324
52.119, -0.610865238
52.135, -0.645771823
52.152, -0.673697091
52.169, -0.701622359
52.185, -0.726056969
52.202, -0.741764932
52.219, -0.757472895
52.236, -0.764454212
52.252, -0.764454212
52.269, -0.760963554
52.286, -0.752236908
52.302, -0.738274274
52.319, -0.719075652
52.336, -0.696386372
52.352, -0.668461104
52.369, -0.633554518
52.386, -0.596902604
52.402, -0.556760031
52.419, -0.514872129
52.436, -0.46774824
52.452, -0.42062435
52.469, -0.370009801
52.486, -0.319395253
52.502, -0.267035376
52.519, -0.214675498
52.536, -0.160570291
52.553, -0.106465084
52.569, -0.054105207
52.586, 0
52.603, 0.052359878
52.619, 0.106465084
52.636, 0.157079633
52.653, 0.157079633
52.669, 0.284488668
52.686, 0.333357887
52.703, 0.382227106
52.719, 0.422369679
52.736, 0.464257581
52.753, 0.504400154
52.769, 0.542797397
52.786, 0.579449312
52.803, 0.609119909
52.819, 0.635299848
52.836, 0.657989128
52.853, 0.678933079
52.869, 0.691150384
52.886, 0.701622359
52.903, 0.703367689
52.92, 0.703367689
52.936, 0.698131701
52.953, 0.685914396
52.97, 0.668461104
52.986, 0.649262482
53.003, 0.623082543
53.02, 0.593411946
53.036, 0.56025069
53.053, 0.525344105
53.07, 0.499164166
53.086, 0.459021593
53.103, 0.411897703
53.12, 0.366519143
53.136, 0.317649924
53.153, 0.268780705
53.17, 0.218166156
53.186, 0.167551608
53.203, 0.11693706
53.22, 0.064577182
53.237, 0.012217305
53.253, -0.040142573
53.27, -0.09250245
53.287, -0.09250245
53.303, -0.223402144
53.32, -0.274016693
53.337, -0.32637657
53.353, -0.375245789
53.37, -0.422369679
53.387, -0.464257581
53.403, -0.502654825
53.42, -0.541052068
53.437, -0.579449312
53.453, -0.610865238
53.47, -0.640535835
53.487, -0.668461104
53.503, -0.689405055
53.52, -0.703367689
53.537, -0.715584993
53.553, -0.720820981
53.57, -0.720820981
53.587, -0.717330323
53.604, -0.708603676
53.62, -0.692895713
53.637, -0.671951762
53.654, -0.65275314
53.67, -0.631809189
53.687, -0.603883921
53.704, -0.570722665
53.72, -0.532325422
53.737, -0.49043752
53.754, -0.445058959
53.77, -0.399680399
53.787, -0.352556509
53.804, -0.30368729
53.82, -0.251327412
53.837, -0.197222205
53.854, -0.144862328
53.87, -0.09250245
53.887, -0.038397244
53.904, 0.013962634
53.921, 0.068067841
53.937, 0.118682389
53.954, 0.169296937
53.971, 0.218166156
53.987, 0.267035376
54.004, 0.315904595
54.021, 0.363028484
54.037, 0.406661716
54.054, 0.452040276
54.071, 0.493928178
54.087, 0.530580093
54.104, 0.567232007
54.121, 0.598647933
54.137, 0.623082543
54.154, 0.645771823
54.171, 0.664970445
54.187, 0.678933079
54.204, 0.687659725
54.221, 0.691150384
54.238, 0.689405055
54.254, 0.682423738
54.271, 0.671951762
54.288, 0.654498469
54.304, 0.633554518
54.321, 0.60562925
54.338, 0.574213324
54.354, 0.539306739
54.371, 0.506145483
54.388, 0.464257581
54.404, 0.422369679
54.421, 0.378736448
54.438, 0.333357887
54.454, 0.286233997
54.471, 0.23387412
54.488, 0.195476876
54.504, 0.146607657
54.521, 0.095993109
54.538, 0.045378561
54.555, -0.006981317
54.571, -0.055850536
54.588, -0.108210414
54.605, -0.157079633
54.621, -0.207694181
54.638, -0.2565634
54.655, -0.307177948
54.671, -0.354301838
54.688, -0.399680399
54.705, -0.445058959
54.721, -0.49043752
54.738, -0.528834763
54.755, -0.572467995
54.771, -0.600393263
54.788, -0.640535835
54.805, -0.654498469
54.821, -0.675442421
54.838, -0.691150384
54.855, -0.701622359
54.871, -0.708603676
54.888, -0.708603676
54.905, -0.703367689
54.922, -0.694641042
54.938, -0.680678408
54.955, -0.661479787
54.972, -0.645771823
54.988, -0.616101226
55.005, -0.589921287
55.022, -0.555014702
55.038, -0.514872129
55.055, -0.472984227
55.072, -0.425860337
55.088, -0.380481777
55.105, -0.329867229
55.122, -0.28099801
55.138, -0.230383461
55.155, -0.179768913
55.172, -0.125663706
55.188, -0.075049158
55.205, -0.02443461
55.222, 0.026179939
55.239, 0.078539816
55.255, 0.129154365
55.272, 0.181514242
55.289, 0.232128791
55.305, 0.27925268
55.322, 0.322885912
55.339, 0.368264472
55.355, 0.411897703
55.372, 0.453785606
55.389, 0.492182849
55.405, 0.528834763
55.422, 0.56025069
55.439, 0.589921287
55.455, 0.614355897
55.472, 0.637045177
55.489, 0.654498469
55.505, 0.666715774
55.522, 0.673697091
55.539, 0.675442421
55.556, 0.673697091
55.572, 0.664970445
55.589, 0.651007811
55.606, 0.633554518
55.622, 0.610865238
55.639, 0.584685299
55.656, 0.553269373
55.672, 0.521853446
55.689, 0.485201532
55.706, 0.445058959
55.722, 0.401425728
55.739, 0.356047167
55.756, 0.312413936
55.772, 0.261799388
55.789, 0.212930169
55.806, 0.16231562
55.822, 0.109955743
55.839, 0.061086524
55.856, 0.008726646
55.872, -0.043633231
55.889, -0.09424778
55.906, -0.146607657
55.923, -0.197222205
55.939, -0.247836754
55.956, -0.298451302
55.973, -0.345575192
55.989, -0.390953752
56.006, -0.436332313
56.023, -0.478220215
56.039, -0.514872129
56.056, -0.551524044
56.073, -0.577703982
56.089, -0.60737458
56.106, -0.635299848
56.123, -0.656243799
56.139, -0.671951762
56.156, -0.696386372
56.173, -0.685914396
56.189, -0.696386372
56.206, -0.692895713
56.223, -0.685914396
56.24, -0.689405055
56.256, -0.663225116
56.273, -0.637045177
56.29, -0.612610567
56.306, -0.584685299
56.323, -0.568977336
56.34, -0.532325422
56.356, -0.49043752
56.373, -0.452040276
56.39, -0.406661716
56.406, -0.359537826
56.423, -0.310668607
56.44, -0.261799388
56.456, -0.212930169
56.473, -0.158824962
56.49, -0.106465084
56.506, -0.057595865
56.523, -0.006981317
56.54, 0.04712389
56.556, 0.095993109
56.573, 0.144862328
56.59, 0.195476876
56.607, 0.242600766
56.623, 0.289724656
56.64, 0.336848546
56.657, 0.378736448
56.673, 0.42062435
56.69, 0.460766923
56.707, 0.497418837
56.723, 0.532325422
56.74, 0.563741348
56.757, 0.591666616
56.773, 0.614355897
56.79, 0.633554518
56.807, 0.647517152
56.823, 0.656243799
56.84, 0.661479787
56.857, 0.661479787
56.873, 0.654498469
56.89, 0.644026494
56.907, 0.63006386
56.924, 0.610865238
56.94, 0.586430629
56.957, 0.56025069
56.974, 0.528834763
56.99, 0.495673508
57.007, 0.457276264
57.024, 0.417133691
57.04, 0.375245789
57.057, 0.329867229
57.074, 0.282743339
57.09, 0.235619449
57.107, 0.18675023
57.124, 0.137881011
57.14, 0.097738438
57.157, 0.048869219
57.174, -0.001745329
57.19, -0.048869219
57.207, -0.095993109
57.224, -0.144862328
57.241, -0.191986218
57.257, -0.240855437
57.274, -0.286233997
57.291, -0.331612558
57.307, -0.378736448
57.324, -0.422369679
57.341, -0.464257581
57.357, -0.504400154
57.374, -0.539306739
57.391, -0.568977336
57.407, -0.598647933
57.424, -0.626573201
57.441, -0.647517152
57.457, -0.663225116
57.474, -0.675442421
57.491, -0.682423738
57.507, -0.682423738
57.524, -0.680678408
57.541, -0.680678408
57.558, -0.663225116
57.574, -0.647517152
57.591, -0.624827872
57.608, -0.600393263
57.624, -0.570722665
57.641, -0.539306739
57.658, -0.502654825
57.674, -0.464257581
57.691, -0.422369679
57.708, -0.378736448
57.724, -0.331612558
57.741, -0.289724656
57.758, -0.242600766
57.774, -0.193731547
57.791, -0.144862328
57.808, -0.095993109
57.824, -0.045378561
57.841, 0.005235988
57.858, 0.054105207
57.874, 0.104719755
57.891, 0.151843645
57.908, 0.202458193
57.925, 0.246091425
57.941, 0.291469985
57.958, 0.335103216
57.975, 0.376991118
57.991, 0.41887902
58.008, 0.455530935
58.025, 0.49043752
58.041, 0.520108117
58.058, 0.551524044
58.075, 0.575958653
58.091, 0.595157275
58.108, 0.610865238
58.125, 0.623082543
58.141, 0.63006386
58.158, 0.631809189
58.175, 0.63006386
58.191, 0.621337214
58.208, 0.609119909
58.225, 0.593411946
58.242, 0.572467995
58.258, 0.549778714
58.275, 0.523598776
58.292, 0.49043752
58.308, 0.453785606
58.325, 0.42062435
58.342, 0.380481777
58.358, 0.342084533
58.375, 0.301941961
58.392, 0.258308729
58.408, 0.214675498
58.425, 0.171042267
58.442, 0.122173048
58.458, 0.075049158
58.475, 0.027925268
58.492, -0.019198622
58.508, -0.068067841
58.525, -0.11693706
58.542, -0.16406095
58.559, -0.211184839
58.575, -0.2565634
58.592, -0.300196631
58.609, -0.343829863
58.625, -0.385717765
58.642, -0.425860337
58.659, -0.464257581
58.675, -0.500909495
58.692, -0.532325422
58.709, -0.563741348
58.725, -0.588175958
58.742, -0.610865238
58.759, -0.63006386
58.775, -0.644026494
58.792, -0.65275314
58.809, -0.656243799
58.825, -0.654498469
58.842, -0.649262482
58.859, -0.637045177
58.875, -0.619591884
58.892, -0.600393263
58.909, -0.575958653
58.926, -0.548033385
58.942, -0.516617459
58.959, -0.479965544
58.976, -0.441568301
58.992, -0.401425728
59.009, -0.357792497
59.026, -0.314159265
59.042, -0.270526034
59.059, -0.223402144
59.076, -0.178023584
59.092, -0.130899694
59.109, -0.085521133
59.126, -0.038397244
59.142, 0.008726646
59.159, 0.055850536
59.176, 0.101229097
59.192, 0.146607657
59.209, 0.190240888
59.226, 0.237364778
59.243, 0.28099801
59.259, 0.317649924
59.276, 0.359537826
59.293, 0.399680399
59.309, 0.434586984
59.326, 0.469493569
59.343, 0.500909495
59.359, 0.528834763
59.376, 0.553269373
59.393, 0.574213324
59.409, 0.591666616
59.426, 0.603883921
59.443, 0.612610567
59.459, 0.617846555
59.476, 0.616101226
59.493, 0.610865238
59.509, 0.602138592
59.526, 0.588175958
59.543, 0.568977336
59.559, 0.546288056
59.576, 0.518362788
59.593, 0.49043752
59.61, 0.462512252
59.626, 0.438077642
59.643, 0.397935069
59.66, 0.357792497
59.676, 0.317649924
59.693, 0.274016693
59.71, 0.228638132
59.726, 0.183259571
59.743, 0.134390352
59.76, 0.089011792
59.776, 0.041887902
59.793, -0.012217305
59.81, -0.055850536
59.826, -0.101229097
59.843, -0.146607657
59.86, -0.193731547
59.876, -0.239110108
59.893, -0.284488668
59.91, -0.329867229
59.927, -0.37350046
59.943, -0.413643033
59.96, -0.453785606
59.977, -0.492182849
59.993, -0.525344105
60.01, -0.555014702
60.027, -0.581194641
60.043, -0.612610567
60.06, -0.63006386
60.077, -0.644026494
60.093, -0.631809189
60.11, -0.654498469
60.127, -0.633554518
60.143, -0.647517152
60.16, -0.617846555
60.177, -0.623082543
60.193, -0.598647933
60.21, -0.579449312
60.227, -0.551524044
60.244, -0.525344105
60.26, -0.488692191
60.277, -0.457276264
60.294, -0.415388362
60.31, -0.370009801
60.327, -0.328121899
60.344, -0.286233997
60.36, -0.240855437
60.377, -0.197222205
60.394, -0.150098316
60.41, -0.101229097
60.427, -0.052359878
60.444, -0.001745329
60.46, 0.045378561
60.477, 0.090757121
60.494, 0.13962634
60.51, 0.185004901
60.527, 0.221656815
60.544, 0.263544717
60.561, 0.307177948
60.577, 0.34906585
60.594, 0.387463094
60.611, 0.422369679
60.627, 0.459021593
60.644, 0.492182849
60.661, 0.521853446
60.677, 0.548033385
60.694, 0.570722665
60.711, 0.589921287
60.727, 0.602138592
60.744, 0.614355897
60.761, 0.616101226
60.777, 0.617846555
60.794, 0.614355897
60.811, 0.603883921
60.827, 0.589921287
60.844, 0.570722665
60.861, 0.548033385
60.877, 0.521853446
60.894, 0.493928178
60.911, 0.460766923
60.928, 0.432841654
60.944, 0.399680399
60.961, 0.361283155
60.978, 0.32637657
60.994, 0.282743339
61.011, 0.240855437
61.028, 0.195476876
61.044, 0.150098316
61.061, 0.102974426
61.078, 0.055850536
61.094, 0.006981317
61.111, -0.038397244
61.128, -0.085521133
61.144, -0.132645023
61.161, -0.178023584
61.178, -0.225147474
61.194, -0.270526034
61.211, -0.310668607
61.228, -0.352556509
61.245, -0.39618974
61.261, -0.434586984
61.278, -0.472984227
61.295, -0.504400154
61.311, -0.53756141
61.328, -0.565486678
61.345, -0.589921287
61.361, -0.60737458
61.378, -0.623082543
61.395, -0.633554518
61.411, -0.638790506
61.428, -0.638790506
61.445, -0.635299848
61.461, -0.626573201
61.478, -0.614355897
61.495, -0.595157275
61.511, -0.574213324
61.528, -0.546288056
61.545, -0.516617459
61.562, -0.474729557
61.578, -0.439822972
61.595, -0.401425728
61.612, -0.363028484
61.628, -0.319395253
61.645, -0.265290046
61.662, -0.219911486
61.678, -0.174532925
61.695, -0.13962634
61.712, -0.085521133
61.728, -0.045378561
61.745, 0.006981317
61.762, 0.050614548
61.778, 0.099483767
61.795, 0.143116999
61.812, 0.188495559
61.828, 0.235619449
61.845, 0.284488668
61.862, 0.324631241
61.878, 0.342084533
61.895, 0.403171057
61.912, 0.413643033
61.929, 0.476474886
61.945, 0.479965544
61.962, 0.53756141
61.979, 0.534070751
61.995, 0.584685299
62.012, 0.574213324
62.029, 0.617846555
62.045, 0.600393263
62.062, 0.635299848
62.079, 0.60737458
62.095, 0.633554518
62.112, 0.596902604
62.129, 0.616101226
62.145, 0.579449312
62.162, 0.579449312
62.179, 0.532325422
62.195, 0.527089434
62.212, 0.478220215
62.229, 0.460766923
62.246, 0.403171057
62.262, 0.385717765
62.279, 0.32637657
62.296, 0.301941961
62.312, 0.240855437
62.329, 0.216420827
62.346, 0.157079633
62.362, 0.130899694
62.379, 0.066322512
62.396, 0.040142573
62.412, -0.027925268
62.429, -0.057595865
62.446, -0.120427718
62.462, -0.150098316
62.479, -0.212930169
62.496, -0.240855437
62.512, -0.300196631
62.529, -0.328121899
62.546, -0.382227106
62.562, -0.406661716
62.579, -0.455530935
62.596, -0.478220215
62.613, -0.518362788
62.629, -0.53581608
62.646, -0.565486678
62.663, -0.577703982
62.679, -0.600393263
62.696, -0.602138592
62.729, -0.609119909
62.763, -0.600393263
62.796, -0.58293997
62.829, -0.541052068
62.863, -0.479965544
62.896, -0.410152374
62.93, -0.32637657
62.963, -0.230383461
62.996, -0.13962634
63.03, -0.045378561
63.063, 0.045378561
63.096, 0.13962634
63.13, 0.228638132
63.163, 0.317649924
63.196, 0.397935069
63.23, 0.46774824
63.263, 0.532325422
63.297, 0.577703982
63.33, 0.60737458
63.363, 0.623082543
63.397, 0.619591884
63.43, 0.600393263
63.463, 0.565486678
63.497, 0.514872129
63.53, 0.452040276
63.564, 0.383972435
63.597, 0.307177948
63.63, 0.218166156
63.664, 0.132645023
63.697, 0.040142573
63.73, -0.050614548
63.747, -0.101229097
63.764, -0.13962634
63.78, -0.191986218
63.797, -0.228638132
63.814, -0.274016693
63.83, -0.314159265
63.847, -0.357792497
63.864, -0.394444411
63.88, -0.434586984
63.897, -0.46600291
63.914, -0.499164166
63.931, -0.523598776
63.947, -0.549778714
63.964, -0.565486678
63.981, -0.581194641
63.997, -0.591666616
64.014, -0.600393263
64.031, -0.596902604
64.047, -0.595157275
64.064, -0.588175958
64.081, -0.575958653
64.097, -0.555014702
64.114, -0.53581608
64.131, -0.507890812
64.147, -0.483456203
64.164, -0.446804289
64.181, -0.411897703
64.197, -0.375245789
64.214, -0.338593875
64.231, -0.296705973
64.248, -0.2565634
64.264, -0.211184839
64.281, -0.169296937
64.298, -0.125663706
64.314, -0.082030475
64.331, -0.038397244
64.348, 0.005235988
64.364, 0.052359878
64.381, 0.097738438
64.398, 0.13962634
64.414, 0.185004901
64.431, 0.200712864
64.448, 0.242600766
64.464, 0.282743339
64.481, 0.321140582
64.498, 0.361283155
64.514, 0.397935069
64.531, 0.429350996
64.548, 0.459021593
64.565, 0.49043752
64.581, 0.5131268
64.598, 0.53581608
64.615, 0.555014702
64.631, 0.570722665
64.648, 0.579449312
64.665, 0.584685299
64.681, 0.584685299
64.698, 0.58293997
64.715, 0.575958653
64.731, 0.563741348
64.748, 0.548033385
64.765, 0.527089434
64.781, 0.504400154
64.798, 0.476474886
64.815, 0.448549618
64.831, 0.415388362
64.848, 0.378736448
64.865, 0.340339204
64.881, 0.300196631
64.898, 0.260054059
64.915, 0.216420827
64.932, 0.172787596
64.948, 0.148352986
64.965, 0.104719755
64.982, 0.059341195
64.998, 0.015707963
65.015, -0.029670597
65.032, -0.075049158
65.048, -0.118682389
65.065, -0.16406095
65.082, -0.205948852
65.098, -0.247836754
65.115, -0.289724656
65.132, -0.328121899
65.148, -0.366519143
65.165, -0.403171057
65.182, -0.436332313
65.198, -0.46774824
65.215, -0.495673508
65.232, -0.521853446
65.249, -0.544542727
65.265, -0.561996019
65.282, -0.575958653
65.299, -0.586430629
65.315, -0.591666616
65.332, -0.593411946
65.349, -0.589921287
65.365, -0.58293997
65.382, -0.570722665
65.399, -0.555014702
65.415, -0.534070751
65.432, -0.511381471
65.449, -0.483456203
65.465, -0.453785606
65.482, -0.41887902
